FID_1,X,Y,ID,Cd,Pb,Cr,SIGLE_PEDO,region_etm,GS
21831,216372,130174,T2015/3144,0.67,32.7747747748,34.4867256637,Aba1,8,9
21832,216372,130174,T2015/3145,0.73,46.1711711712,35.6371681416,Aba1,8,9
21836,217794,129976,T2015/3149,0.7,27.7297297297,31.9734513274,Aba1,8,9
21802,234687,130713,T2015/3101,0.67,24.2162162162,38.2920353982,Aba1,8,9
21803,234687,130713,T2015/3102,0.6,24.036036036,33.0353982301,Aba1,8,9
21804,234687,130713,T2015/3103,0.6,24.5765765766,32.185840708,Aba1,8,9
21749,217445,124934,T2015/2903,0.57,25.3243243243,35.1061946903,Aba1,8,9
21750,217445,124934,T2015/2904,0.77,27.3423423423,32.982300885,Aba1,8,9
21751,217445,124934,T2015/2905,0.57,24.9369369369,34.7522123894,Aba1,8,9
21752,217445,124934,T2015/2906,0.5,25.4144144144,33.982300885,Aba1,8,9
21800,236553,133248,T2015/3099,0.67,25.2342342342,36.2566371681,Aba1,8,9
21801,236553,133248,T2015/3100,0.57,24.9099099099,37.610619469,Aba1,8,9
21110,222567,124230,T2014/3437,0.5,21.9,31.7079646018,Aba1,8,9
21111,222567,124230,T2014/3438,0.57,22.97,33.4513274336,Aba1,8,9
21112,222567,124230,T2014/3439,0.67,22,33.6283185841,Aba1,8,9
21113,222567,124230,T2014/3440,0.57,22.77,29.2654867257,Aba1,8,9
21114,222567,124230,T2014/3441,0.67,22.97,25.2831858407,Aba1,8,9
21115,222567,124230,T2014/3442,0.73,23.87,26.3716814159,Aba1,8,9
21491,222500,131700,T2015/1444,0.87,28.7477477477,28.6460176991,Ada1,8,9
21492,222500,131700,T2015/1445,0.8,28.1171171171,24.0973451327,Ada1,8,9
21493,222500,131700,T2015/1446,0.8,28.3333333333,24.2477876106,Ada1,8,9
21494,222500,131700,T2015/1447,0.9,30.7657657658,24.8938053097,Ada1,8,9
21495,222500,131700,T2015/1448,0.83,26.2882882883,27.1681415929,Ada1,8,9
21496,222500,131700,T2015/1449,0.77,27.8828828829,25.8407079646,Ada1,8,9
21490,223000,129400,T2015/1443,0.97,28.6306306306,25.1327433628,Aca0,8,9
21259,212201,126044,T2014/4501,0.57,29.67,35.1327433628,ADa1,8,9
21260,212201,126044,T2014/4502,0.5,26.9,26.9911504425,ADa1,8,9
21578,221163,122882,T2015/1960,0.67,26.018018018,26.1946902655,ADa0,8,9
21579,221163,122882,T2015/1961,0.57,26.9189189189,27.4336283186,ADa0,8,9
21564,217872,127010,T2015/1812,0.73,29.5585585586,23.0707964602,ADa1,8,9
21833,216499,129496,T2015/3146,0.5,25.6306306306,33.8318584071,Ada1,8,9
21597,222572,122407,T2015/1987,0.47,26.981981982,32.7433628319,aGDBf2,8,13
21497,222700,132200,T2015/1450,1.1,31.2432432432,27.3185840708,Gbap2,8,14
21498,222700,132200,T2015/1451,0.93,29.0540540541,24.9557522124,Gbap2,8,14
21814,222040,123728,T2015/3115,0.63,25.2972972973,33.5398230089,Gbax2,8,19
21815,222040,123728,T2015/3116,0.47,23.6126126126,33.4513274336,Gbax2,8,19
21816,222040,123728,T2015/3117,0.6,23.8558558559,29.9115044248,Gbax2,8,19
21817,222040,123728,T2015/3118,0.57,23.018018018,31.3539823009,Gbax2,8,19
21580,221244,122760,T2015/1962,0.6,26.8918918919,31.3274336283,Gbax4,8,19
21261,222468,122807,T2014/4503,0.67,36.37,32.5398230089,Gbax2,8,19
21820,220243,122314,T2015/3128,0.5,43.3783783784,33.8053097345,GbBf2,8,13
21807,232435,126909,T2015/3106,0.77,41.7567567568,43.7168141593,GbBfp2,8,14
21808,232435,126909,T2015/3107,0.53,35.8108108108,39.2300884956,GbBfp2,8,14
21262,222725,122749,T2014/4504,0.63,28.03,31.6548672566,GbBK2,8,19
21536,216779,126100,T2015/1731,0.83,29.8918918919,26.017699115,GbBK4,8,19
22048,256150,109910,T2015/5283,0.33,39.3,40.7070707071,Gbbfi0_1,13,28
22000,249948,110679,T2015/5093,0.83,40.4,35.0909090909,Gbbfi0_1,13,28
22006,249916,111359,T2015/5099,0.7,29.5,30.9090909091,Gbbfi0_1,13,28
22007,249916,111359,T2015/5100,0.73,30.13,31.3838383838,Gbbfi0_1,13,28
22003,249583,111167,T2015/5096,0.4,22.43,25.7272727273,Gbbfi2,13,28
22001,249424,111195,T2015/5094,0.47,22.7,26.303030303,Gbbfi2,13,28
22002,249424,111195,T2015/5095,0.63,25.77,26.9393939394,Gbbfi2,13,28
22004,249420,111380,T2015/5097,0.63,27.2,29.1616161616,Gbbfi2,13,28
22005,249220,111531,T2015/5098,0.57,24.17,25.7272727273,Gbbfi2,13,28
22045,257850,109155,T2015/5280,0.27,26.97,37.2424242424,Gbbfi0_1,13,28
22047,255950,109000,T2015/5282,0.33,26.23,46.6363636364,Gbbfi0_1,13,28
22015,249000,106500,T2015/5108,0.87,34.73,35.6262626263,Gbbfi2,13,28
22008,250276,111149,T2015/5101,0.83,35.07,30.7070707071,Gbbfi4,13,28
22009,250276,111149,T2015/5102,0.97,36.2,28.7878787879,Gbbfi4,13,28
22046,257800,109055,T2015/5281,0.33,29.83,38.8585858586,GDbfi0_1,13,28
21897,198150,134300,T2015/3435,2.03,59.0810810811,21.5044247788,AIa1,6,9
21898,197725,134400,T2015/3436,1.03,40.7027027027,24.8938053097,GbBf2,6,13
21899,197400,134300,T2015/3437,1.5,50.9099099099,27.5486725664,GbBf2,6,13
21900,197725,134550,T2015/3438,1.6,50.2522522523,22.1238938053,GbBf2,6,13
22179,271000,102890,T2016/0880,0.1,25.5,50.7777777778,Gbbfi2,16,31
22180,270390,102850,T2016/0881,0.13,26.63,59.9696969697,Gbbfi2,16,31
22181,271600,102400,T2016/0882,0.23,24.13,44.7171717172,Gbbfi0_1,17,32
22361,197720,143258,T2016/2827,0.5,28.13,30.9797979798,Aba1,2,4
22362,197720,143258,T2016/2828,0.47,24.2,30.5050505051,Aba1,2,4
22363,197087,143592,T2016/2829,0.47,23.6,25.7575757576,Aba1,2,4
22367,235800,158300,T2016/2928,0.9,57.03,28.9898989899,Abp0,2,4
22368,235800,158300,T2016/2929,0.87,38.97,31.1818181818,Abp0,2,4
22369,235800,158300,T2016/2930,0.77,32.57,34.4141414141,Abp0,2,4
22370,235800,158300,T2016/2931,0.8,32.57,31.6161616162,Abp0,2,4
22415,241350,160850,T2016/3261,0.87,38.7,30.8787878788,Abpy(1),2,43
22416,241350,160850,T2016/3262,0.93,38.73,31.8181818182,Abpy(1),2,43
22417,241350,160850,T2016/3263,0.97,38.07,28.1818181818,Abpy(1),2,43
22419,241800,160600,T2016/3265,0.87,41.13,33.4747474747,Abpy(1),2,43
22078,241283,126437,T2015/5900,0.67,34.27,30.1414141414,Gbbkr2,10,22
22504,220342,126765,T2016/3640,0.7,21.43,34.0404040404,(x)Aba,8,9
22505,220342,126765,T2016/3641,0.8,22.57,34.4444444444,(x)Aba,8,9
21980,221045,128721,T2015/4768,0.53,27.2522522523,37.407079646,(x)Aba,8,9
22501,220092,123270,T2016/3633,0.5,28.53,34.5151515152,(x)Aba,8,9
22502,220092,123270,T2016/3634,0.4,18.27,37.1717171717,(x)Aba,8,9
22322,215575,130050,T2016/2410,0.83,37.63,30.8484848485,(x)Aba,8,9
22320,222465,122993,T2016/2408,0.93,32.73,37.2424242424,A-Gbp1,8,9
22373,214351,122918,T2016/2934,0.47,20.4,31.9898989899,Aba1,8,9
22374,214350,123011,T2016/2935,0.3,20.4,32.9696969697,Aba1,8,9
21971,217600,118300,T2015/4749,0.47,23.5225225225,28.1415929204,A-Gbp1,8,9
21972,217600,118300,T2015/4750,0.53,23.6486486486,26.4601769912,A-Gbp1,8,9
22276,236300,133059,T2016/2040,0.7,26.47,29.7676767677,A-Gbp1,8,9
22277,236300,133059,T2016/2041,0.73,27.83,34.7474747475,A-Gbp1,8,9
22278,236300,133059,T2016/2042,1,26.23,29.2626262626,A-Gbp1,8,9
22372,214352,122856,T2016/2933,0.57,36.6,26.9696969697,A-GDp1,8,9
22319,221758,122705,T2016/2406,0.73,28.67,27.2121212121,A-GDa,8,9
22555,220532,128714,T2016/3804,0.83,27.63,29.6363636364,Aba1,8,9
21977,220374,127259,T2015/4755,0.43,32.6576576577,29.6194690265,Aba1,8,9
22420,221121,127486,T2016/3275,0.63,37.9,27.5757575758,Aba1,8,9
21970,222733,123583,T2015/4747,0.5,23.7927927928,29.6194690265,Aba1,8,9
22323,216800,129700,T2016/2412,0.93,33.1,35.4242424242,Aba1,8,9
22565,216800,129700,T2016/3817,0.8,303.73,26.8686868687,Aba1,8,9
22527,222958,128778,T2016/3669,0.93,32.83,37.0101010101,Aba0,8,9
22080,214009,125046,T2015/5903,0.9,27.83,37.7777777778,Aba1,8,9
22081,214009,125046,T2015/5904,0.67,21.07,28.8888888889,Aba1,8,9
22082,214009,125046,T2015/5905,0.53,20.33,31.1111111111,Aba1,8,9
22083,214009,125046,T2015/5906,0.57,21.03,33.0303030303,Aba1,8,9
22503,221734,127401,T2016/3635,0.5,22.37,32.0202020202,Aba1,8,9
22421,217083,127031,T2016/3283,0.57,28.1,33.7777777778,Aba1,8,9
22280,235821,132216,T2016/2045,0.47,23.53,32.3939393939,Aba1,8,9
22281,235821,132216,T2016/2046,0.8,24.63,30.8484848485,Aba1,8,9
22331,220159,121231,T2016/2516,0.33,20.53,29.6363636364,Aba1,8,9
22557,216580,124676,T2016/3808,0.7,23.1,26.9393939394,Aba1,8,9
22558,217422,125150,T2016/3809,0.7,32.7,28.9292929293,Aba1,8,9
22559,217422,125150,T2016/3810,0.47,24.27,32.7676767677,Aba1,8,9
22560,217422,125150,T2016/3811,0.57,25.03,29.5656565657,Aba1,8,9
22562,218328,125348,T2016/3814,0.67,24.83,33.404040404,Aba1,8,9
21964,222093,124193,T2015/4741,0.47,23.4684684685,29.0884955752,Aba1,8,9
21965,222093,124193,T2015/4742,0.47,22.8378378378,30.6460176991,Aba1,8,9
21966,222093,124193,T2015/4743,0.5,23.6126126126,24.4867256637,Aba1,8,9
21967,221976,124098,T2015/4744,0.5,22.2342342342,32.4778761062,Aba1,8,9
21968,222093,124193,T2015/4745,0.3,19.2612612613,33.3628318584,Aba1,8,9
21969,222093,124193,T2015/4746,0.27,18.1531531532,36.2212389381,Aba1,8,9
21987,223601,120845,T2015/4776,0.57,28.7207207207,30.2389380531,Aba1,8,9
22528,222968,126584,T2016/3670,0.73,22.63,29.7373737374,Aba1,8,9
22529,222968,126584,T2016/3671,0.63,22.8,34.2121212121,Aba1,8,9
22530,222631,126703,T2016/3672,0.7,23.23,30.6767676768,Aba1,8,9
22531,222631,126703,T2016/3673,0.6,21.97,31.4545454545,Aba1,8,9
22532,222631,126703,T2016/3674,0.63,22.23,31.1111111111,Aba1,8,9
22533,222631,126703,T2016/3675,0.6,27.77,33.0707070707,Aba1,8,9
22563,216154,130295,T2016/3815,0.83,57.37,36.404040404,Acp,8,9
22564,216154,130295,T2016/3816,0.8,48.17,34.1111111111,Acp,8,9
22375,213703,122601,T2016/2936,0.43,22.13,25.0909090909,ADa1,8,9
21978,222486,132912,T2015/4757,0.7,29.8018018018,39.2654867257,Ada1,8,9
21979,222486,132912,T2015/4758,0.87,29.3243243243,30.0884955752,Ada1,8,9
21981,220200,124074,T2015/4769,0.43,32.1441441441,28.0530973451,aGbap2,8,14
21982,220200,124074,T2015/4770,0.5,32.5945945946,25.8407079646,aGbap2,8,14
22509,227718,132338,T2016/3645,0.73,28.4,33.5050505051,aGbap2,8,14
22510,227718,132338,T2016/3646,0.7,27.03,31.8585858586,aGbap2,8,14
22511,227718,132338,T2016/3647,0.67,29.6,33.4747474747,aGbap2,8,14
22512,227718,132338,T2016/3648,0.53,22,24.4444444444,aGbap2,8,14
22079,218104,122842,T2015/5901,0.43,22.93,32.2222222222,Gbax2,8,19
22523,225699,130145,T2016/3665,0.7,29.13,29.797979798,Gbap2,8,14
22524,225699,130145,T2016/3666,0.6,24.4,25.4949494949,Gbap2,8,14
22517,227791,124675,T2016/3658,0.7,48.47,30.8080808081,Gbax2,8,19
22518,227791,124675,T2016/3659,0.63,28.97,28.7878787879,Gbax2,8,19
22519,227791,124675,T2016/3660,0.57,33.3,30.404040404,Gbax2,8,19
22520,227791,124675,T2016/3661,0.7,32.47,35.7272727273,Gbax2,8,19
22571,221123,120039,T2016/3824,0.77,27.37,31.6565656566,Gbax2,8,19
22371,214392,122764,T2016/2932,0.47,26.57,28.4848484848,Gbap2,8,14
22515,232016,127150,T2016/3652,0.67,28.83,40.5454545455,Gbap2,8,14
22516,232016,127150,T2016/3653,0.73,30,42.7272727273,Gbap2,8,14
22521,225242,130386,T2016/3662,0.8,34.13,37.3131313131,Gbax2,8,19
22522,225242,130386,T2016/3663,0.87,40.97,41.3131313131,Gbax2,8,19
21986,222743,119999,T2015/4774,0.57,30.1351351351,37.017699115,Gbax4,8,19
22506,223450,128846,T2016/3642,0.9,40.33,44.8888888889,Gbax2,8,19
22507,223450,128846,T2016/3643,0.7,29.23,41.5858585859,Gbax2,8,19
22508,223450,128846,T2016/3644,0.67,47.33,37.1717171717,Gbax2,8,19
22525,222762,128651,T2016/3667,0.67,28.4,34.9494949495,Gbax2,8,19
22526,222762,128651,T2016/3668,0.67,33.73,35.6565656566,Gbax2,8,19
22513,231939,127025,T2016/3650,0.77,31.57,40.7070707071,GbBfp4,8,14
22514,231939,127025,T2016/3651,0.6,35.6,38.5555555556,GbBfp4,8,14
22569,220213,121603,T2016/3822,0.8,28.67,35.595959596,GbBK4,8,19
22570,220213,121603,T2016/3823,0.5,23.87,33.3333333333,GbBK4,8,19
22556,216457,125045,T2016/3807,0.67,34.53,32.898989899,GbBK2,8,19
22321,222725,122749,T2016/2409,0.83,30.83,,GbBK2,8,19
22561,218928,126221,T2016/3812,0.73,28.17,36.404040404,GbBK2,8,19
22332,219872,120516,T2016/2517,0.47,21.4,33.404040404,GbBK2,8,19
22279,235568,132027,T2016/2043,0.67,28.33,30.4444444444,wGDat2,8,19
22678,250743,110509,T2016/4584,0.53,34.8,31.7575757576,Gbbfi0_1,13,28
22679,250743,110509,T2016/4585,0.53,31.6,31.4141414141,Gbbfi0_1,13,28
22852,257267,108969,T214/4110,0.93,34.5,31.796460177,Gbbfi0_1,13,28
22853,257528,108788,T214/4111,1,36.37,30.5309734513,Gbbfi0_1,13,28
22752,253490,106699,T2016/5007,0.43,35.77,29.7373737374,Gbbfi2,13,28
22680,250885,110357,T2016/4590,0.67,63.6,28.5252525253,Gbbfi2,13,28
22987,254750,140897,VEPR032SC1,1.84,77.6020408163,48,Gbbf2,9,25
22966,253884,140710,VEFO005SC1,0.52,,18.5607476636,Gbbr2,9,25
22974,254184,141103,VEPR004SC1,1.70666666667,74.5408163265,35,Gbbr2,9,25
22988,255945,141043,VEPR033SC1,3.84,88.8265306122,30,GbBK2,9,17
22971,255524,142485,VEFO036SC1,,,45.6635514019,Gbbr3,9,25
22989,257577,141572,VEPR034SC1,1.30666666667,68.4183673469,32,Gbbr2,9,25
22977,256985,140744,VEPR008SC1,1,52.0918367347,30,Gbbr3,9,25
22933,246949,139652,TRFO033SC1,0.98,,21.3644859813,Gbbr3,9,25
22969,259886,142502,VEFO025SC1,0.28,,20.4299065421,Gbbr2,9,25
22946,245634,140028,TRPR019SC1,3.04,53.112244898,26,Gbbt2,9,25
22929,247221,138792,TRFO025SC1,0.6,,31.6448598131,Gbbr2,9,25
22976,255620,140469,VEPR007SC1,1.70666666667,124.540816327,34,Gbbr2,9,25
22927,244239,139582,TRFO016SC1,0.9,,21.3644859813,Gbbr5,9,25
22978,255094,141298,VEPR009SC1,2.10666666667,155.153061224,40,Gbbr3,9,25
22968,258587,141747,VEFO021SC1,0.72,,18.5607476636,Gbbr4,9,25
22975,255023,140027,VEPR006SC1,1.57333333333,71.4795918367,28,GDbr2,9,25
22979,256619,141481,VEPR013SC1,1.44,78.6224489796,29,rGbb2,9,25
22963,257603,140915,VECU012SC1,1.30666666667,80.6632653061,46,Gbbr3,9,25
22967,255536,141945,VEFO018SC1,0.84,,29.7757009346,NC,9,25
22923,246644,140154,TRCU023SC1,3.30666666667,,46,Abp(1),9,43
22942,243237,140323,TRPR013SC1,2.64,63.3163265306,26,Aba,7,9
22937,242571,142147,TRPR006SC1,,,32,Aba,7,9
22964,257880,144307,VECU027SC1,2.90666666667,134.744897959,39,Aba,7,9
22965,258808,143968,VECU030SC1,2.77333333333,114.336734694,28,Aba,7,9
22970,256572,143097,VEFO035SC1,2.398700636,,34.5637358879,Abp,7,9
22947,245909,140610,TRPR022SC1,4.77333333333,,30,Abp(1),7,9
22980,257571,142804,VEPR020SC1,2.10666666667,114.336734694,46,Abp,7,9
22984,259052,145069,VEPR028SC1,2.90666666667,165.357142857,64,ADa,7,9
22990,254701,144030,VEPR038SC1,1.57333333333,144.948979592,38,Gbbf4,7,15
22973,253180,143723,VEPR002SC1,1.57333333333,58.2142857143,42,Gbbfp4,7,16
22943,243970,140650,TRPR015SC1,2.77333333333,83.7244897959,21,Gbbf2,7,15
22940,243993,141534,TRPR009SC1,2.90666666667,51.0714285714,20,Gbbfp4,7,16
22944,243991,140279,TRPR017SC1,4.24,77.6020408163,26,Gbbfp4,7,16
22938,244581,142057,TRPR007SC1,2.37333333333,49.0306122449,22,Gbbfp2,7,16
22922,243669,142063,TRCU010SC1,4.37333333333,83.7244897959,29,Gbbfp2,7,16
22930,247382,141802,TRFO027SC1,,,24.1682242991,Gbbfp2,7,16
22949,242406,140731,TRPR030SC1,9.04,226.581632653,45,Gbbkf2,7,17
22962,254002,144443,VECU003SC1,1.57333333333,53.112244898,25,Gbbfp2,7,16
22925,243610,142612,TRFO011SC1,4.6,,26.9719626168,Gbbfp4,7,16
22936,242530,140200,TRPR005SC1,3.84,185.765306122,21,Gbbk4,7,17
22934,241914,141307,TRPR002SC1,7.04,195.969387755,26,Gbbk4,7,17
22983,257646,143608,VEPR026SC1,6.24,338.826530612,53,Gbbk4,7,17
22932,243046,142560,TRFO031SC1,,,27.9065420561,Gbbfp5,7,16
22972,253049,143256,VEPR001SC1,2.24,78.6224489796,28,Gbbfp5,7,16
22985,258527,143236,VEPR029SC1,2.50666666667,114.336734694,22,GbBK2,7,17
22931,246167,140700,TRFO028SC1,,,29.7757009346,Gbbfp5,7,16
22986,254775,141972,VEPR031SC1,5.17333333333,165.357142857,51,GbBK2,7,17
22981,259664,143747,VEPR023SC1,1.57333333333,89.8469387755,40,GbBK2,7,17
22928,242055,140533,TRFO021SC1,,,31.6448598131,GbBK4,7,17
22982,259655,144060,VEPR024SC1,4.77333333333,144.948979592,,Gbbk4,7,17
22951,247247,140955,TRPR034SC1,2.10666666667,64.3367346939,28,Gbbkf4,7,17
22950,243127,141123,TRPR032SC1,8.50666666667,134.744897959,37,Gbbt2,7,18
22939,244519,141354,TRPR008SC1,2.77333333333,64.3367346939,23,Gbbfp4,7,16
22948,245184,140840,TRPR029SC1,2.37333333333,41.887755102,22,Gbbfp4,7,16
22924,247428,141562,TRCU026SC1,1.17333333333,45.9693877551,22,Gbbfp4,7,16
22952,247951,140912,TRPR035SC1,2.24,73.5204081633,28,Gbbfp4,7,16
22945,244713,140151,TRPR018SC1,4.24,,23,Abp(1),7,43
22953,216237,139710,V1S_C4_8,,44.1458119898,27.0167292,(x)Ada,6,9
22960,228079,145173,V8S_C4_15,,65.6027625,33.21729,Aba,6,9
22956,219138,143590,V4S_C4_11,,39.8774938776,28.3454208,Aba1,6,9
22954,217570,140924,V2S_C4_9,,47.1451706633,26.1309348,Aca1,6,9
22955,218812,142534,V3S_C4_10,,72.7550793367,20.3732712,Ada,6,9
22959,221096,142936,V7S_C4_14,,67.2178017857,28.3454208,Adp(c),6,9
22958,220607,145163,V6S_C4_13,,46.4530109694,23.9164488,Ada1,6,9
22828,200758,140228,T2016/6656,0.57,26.3,24.7474747475,ADa1,6,9
22829,200758,140228,T2016/6657,0.63,26.53,27.5454545455,ADa1,6,9
22830,200758,140228,T2016/6658,0.53,26.1,27.7171717172,ADa1,6,9
22957,219772,145475,V5S_C4_12,,33.6480566327,24.359346,Adp,6,9
22941,241666,140354,TRPR012SC1,,155.153061224,26,aGbBr2,6,10
22709,198648,134275,T2016/4669,3.5,96.17,27.7777777778,GbBf4,6,13
22710,198748,134122,T2016/4670,5.5,170.4,36.7676767677,GbBf4,6,13
22711,198748,134122,T2016/4671,4.53,131.67,38.0202020202,GbBf4,6,13
22935,241352,141566,TRPR003SC1,6.50666666667,114.336734694,31,Gbbr2,6,10
22926,243016,139104,TRFO014SC1,0.79,,32.5794392523,Gbbr2,6,10
22961,227658,144879,V9S_C4_16,,239.911645408,29.2312152,GbBt4,6,12
22824,199671,144821,T2016/6652,0.37,21.47,25.595959596,Aba1,2,4
22825,199678,144080,T2016/6653,0.43,23.37,25.3535353535,Aba1,2,4
22826,198750,142950,T2016/6654,0.67,27.43,26.6060606061,Aba1,2,4
22827,198750,142950,T2016/6655,0.4,28.13,29.898989899,Aba1,2,4
22823,199333,145313,T2016/6650,0.43,23.27,26.8686868687,AbB,2,4
22712,239650,127550,T2016/4673,0.83,38.03,24.1111111111,Gbbkf2,10,22
22713,239300,127275,T2016/4675,0.8,35.37,25.7575757576,Gbbkr2,10,22
22833,214518,122148,T2016/6673,0.63,,,Aba1,8,9
22834,214518,122148,T2016/6674,0.67,,,Aba1,8,9
